[17:17:07] Processing file resample_076.tab: 76/1000 (7.6%) | Elapsed: 13s | ETA: 2m 45s
[17:17:08] Processing file resample_077.tab: 77/1000 (7.7%) | Elapsed: 13s | ETA: 2m 45s
[17:17:08] Processing file resample_078.tab: 78/1000 (7.8%) | Elapsed: 13s | ETA: 2m 45s
[17:17:08] Processing file resample_079.tab: 79/1000 (7.9%) | Elapsed: 14s | ETA: 2m 45s
[17:17:08] Processing file resample_080.tab: 80/1000 (8.0%) | Elapsed: 14s | ETA: 2m 44s
[17:17:08] Processing file resample_081.tab: 81/1000 (8.1%) | Elapsed: 14s | ETA: 2m 44s
[17:17:09] Processing file resample_082.tab: 82/1000 (8.2%) | Elapsed: 14s | ETA: 2m 44s
[17:17:09] Processing file resample_083.tab: 83/1000 (8.3%) | Elapsed: 14s | ETA: 2m 44s
[17:17:09] Processing file resample_084.tab: 84/1000 (8.4%) | Elapsed: 15s | ETA: 2m 44s
[17:17:09] Processing file resample_085.tab: 85/1000 (8.5%) | Elapsed: 15s | ETA: 2m 44s
[17:17:09] Processing file resample_086.tab: 86/1000 (8.6%) | Elapsed: 15s | ETA: 2m 43s
[17:17:09] Processing file resample_087.tab: 87/1000 (8.7%) | Elapsed: 15s | ETA: 2m 43s
[17:17:10] Processing file resample_088.tab: 88/1000 (8.8%) | Elapsed: 15s | ETA: 2m 43s
[17:17:10] Processing file resample_089.tab: 89/1000 (8.9%) | Elapsed: 15s | ETA: 2m 43s
[17:17:10] Processing file resample_090.tab: 90/1000 (9.0%) | Elapsed: 16s | ETA: 2m 43s
[17:17:10] Processing file resample_091.tab: 91/1000 (9.1%) | Elapsed: 16s | ETA: 2m 42s
[17:17:10] Processing file resample_092.tab: 92/1000 (9.2%) | Elapsed: 16s | ETA: 2m 42s
[17:17:10] Processing file resample_093.tab: 93/1000 (9.3%) | Elapsed: 16s | ETA: 2m 42s
[17:17:11] Processing file resample_094.tab: 94/1000 (9.4%) | Elapsed: 16s | ETA: 2m 42s
[17:17:11] Processing file resample_095.tab: 95/1000 (9.5%) | Elapsed: 17s | ETA: 2m 42s
[17:17:11] Processing file resample_096.tab: 96/1000 (9.6%) | Elapsed: 17s | ETA: 2m 43s
[17:17:11] Processing file resample_097.tab: 97/1000 (9.7%) | Elapsed: 17s | ETA: 2m 44s
[17:17:12] Processing file resample_098.tab: 98/1000 (9.8%) | Elapsed: 17s | ETA: 2m 44s
[17:17:12] Processing file resample_099.tab: 99/1000 (9.9%) | Elapsed: 18s | ETA: 2m 44s
[17:17:12] Processing file resample_100.tab: 100/1000 (10.0%) | Elapsed: 18s | ETA: 2m 44s
[17:17:12] Processing file resample_101.tab: 101/1000 (10.1%) | Elapsed: 18s | ETA: 2m 43s
[17:17:12] Processing file resample_102.tab: 102/1000 (10.2%) | Elapsed: 18s | ETA: 2m 43s
[17:17:13] Processing file resample_103.tab: 103/1000 (10.3%) | Elapsed: 18s | ETA: 2m 43s
[17:17:13] Processing file resample_104.tab: 104/1000 (10.4%) | Elapsed: 18s | ETA: 2m 43s
[17:17:13] Processing file resample_105.tab: 105/1000 (10.5%) | Elapsed: 19s | ETA: 2m 43s
[17:17:13] Processing file resample_106.tab: 106/1000 (10.6%) | Elapsed: 19s | ETA: 2m 42s
[17:17:13] Processing file resample_107.tab: 107/1000 (10.7%) | Elapsed: 19s | ETA: 2m 42s
[17:17:13] Processing file resample_108.tab: 108/1000 (10.8%) | Elapsed: 19s | ETA: 2m 42s
[17:17:14] Processing file resample_109.tab: 109/1000 (10.9%) | Elapsed: 19s | ETA: 2m 42s
[17:17:14] Processing file resample_110.tab: 110/1000 (11.0%) | Elapsed: 20s | ETA: 2m 42s
[17:17:14] Processing file resample_111.tab: 111/1000 (11.1%) | Elapsed: 20s | ETA: 2m 41s
[17:17:14] Processing file resample_112.tab: 112/1000 (11.2%) | Elapsed: 20s | ETA: 2m 41s
[17:17:14] Processing file resample_113.tab: 113/1000 (11.3%) | Elapsed: 20s | ETA: 2m 41s
[17:17:15] Processing file resample_114.tab: 114/1000 (11.4%) | Elapsed: 20s | ETA: 2m 41s
[17:17:15] Processing file resample_115.tab: 115/1000 (11.5%) | Elapsed: 21s | ETA: 2m 41s
[17:17:15] Processing file resample_116.tab: 116/1000 (11.6%) | Elapsed: 21s | ETA: 2m 41s
[17:17:15] Processing file resample_117.tab: 117/1000 (11.7%) | Elapsed: 21s | ETA: 2m 41s
[17:17:15] Processing file resample_118.tab: 118/1000 (11.8%) | Elapsed: 21s | ETA: 2m 41s
[17:17:16] Processing file resample_119.tab: 119/1000 (11.9%) | Elapsed: 21s | ETA: 2m 41s
[17:17:16] Processing file resample_120.tab: 120/1000 (12.0%) | Elapsed: 22s | ETA: 2m 41s
[17:17:16] Processing file resample_121.tab: 121/1000 (12.1%) | Elapsed: 22s | ETA: 2m 41s
[17:17:16] Processing file resample_122.tab: 122/1000 (12.2%) | Elapsed: 22s | ETA: 2m 41s
[17:17:16] Processing file resample_123.tab: 123/1000 (12.3%) | Elapsed: 22s | ETA: 2m 41s
[17:17:17] Processing file resample_124.tab: 124/1000 (12.4%) | Elapsed: 22s | ETA: 2m 40s
[17:17:17] Processing file resample_125.tab: 125/1000 (12.5%) | Elapsed: 22s | ETA: 2m 40s
[17:17:17] Processing file resample_126.tab: 126/1000 (12.6%) | Elapsed: 23s | ETA: 2m 40s
[17:17:17] Processing file resample_127.tab: 127/1000 (12.7%) | Elapsed: 23s | ETA: 2m 40s
[17:17:17] Processing file resample_128.tab: 128/1000 (12.8%) | Elapsed: 23s | ETA: 2m 39s
[17:17:17] Processing file resample_129.tab: 129/1000 (12.9%) | Elapsed: 23s | ETA: 2m 39s
[17:17:18] Processing file resample_130.tab: 130/1000 (13.0%) | Elapsed: 23s | ETA: 2m 39s
[17:17:18] Processing file resample_131.tab: 131/1000 (13.1%) | Elapsed: 24s | ETA: 2m 39s
[17:17:18] Processing file resample_132.tab: 132/1000 (13.2%) | Elapsed: 24s | ETA: 2m 39s
[17:17:18] Processing file resample_133.tab: 133/1000 (13.3%) | Elapsed: 24s | ETA: 2m 39s
[17:17:18] Processing file resample_134.tab: 134/1000 (13.4%) | Elapsed: 24s | ETA: 2m 38s
[17:17:19] Processing file resample_135.tab: 135/1000 (13.5%) | Elapsed: 24s | ETA: 2m 38s
[17:17:19] Processing file resample_136.tab: 136/1000 (13.6%) | Elapsed: 24s | ETA: 2m 38s
[17:17:19] Processing file resample_137.tab: 137/1000 (13.7%) | Elapsed: 25s | ETA: 2m 38s
[17:17:19] Processing file resample_138.tab: 138/1000 (13.8%) | Elapsed: 25s | ETA: 2m 38s
[17:17:19] Processing file resample_139.tab: 139/1000 (13.9%) | Elapsed: 25s | ETA: 2m 38s
[17:17:20] Processing file resample_140.tab: 140/1000 (14.0%) | Elapsed: 25s | ETA: 2m 37s
[17:17:20] Processing file resample_141.tab: 141/1000 (14.1%) | Elapsed: 25s | ETA: 2m 38s
[17:17:20] Processing file resample_142.tab: 142/1000 (14.2%) | Elapsed: 26s | ETA: 2m 38s
[17:17:20] Processing file resample_143.tab: 143/1000 (14.3%) | Elapsed: 26s | ETA: 2m 37s
[17:17:20] Processing file resample_144.tab: 144/1000 (14.4%) | Elapsed: 26s | ETA: 2m 37s
[17:17:21] Processing file resample_145.tab: 145/1000 (14.5%) | Elapsed: 26s | ETA: 2m 37s
[17:17:21] Processing file resample_146.tab: 146/1000 (14.6%) | Elapsed: 26s | ETA: 2m 37s
[17:17:21] Processing file resample_147.tab: 147/1000 (14.7%) | Elapsed: 27s | ETA: 2m 37s
[17:17:21] Processing file resample_148.tab: 148/1000 (14.8%) | Elapsed: 27s | ETA: 2m 37s
[17:17:21] Processing file resample_149.tab: 149/1000 (14.9%) | Elapsed: 27s | ETA: 2m 37s
[17:17:22] Processing file resample_150.tab: 150/1000 (15.0%) | Elapsed: 27s | ETA: 2m 37s
[17:17:22] Processing file resample_151.tab: 151/1000 (15.1%) | Elapsed: 27s | ETA: 2m 36s
[17:17:22] Processing file resample_152.tab: 152/1000 (15.2%) | Elapsed: 28s | ETA: 2m 36s
[17:17:22] Processing file resample_153.tab: 153/1000 (15.3%) | Elapsed: 28s | ETA: 2m 36s
[17:17:22] Processing file resample_154.tab: 154/1000 (15.4%) | Elapsed: 28s | ETA: 2m 36s
[17:17:23] Processing file resample_155.tab: 155/1000 (15.5%) | Elapsed: 28s | ETA: 2m 36s
[17:17:23] Processing file resample_156.tab: 156/1000 (15.6%) | Elapsed: 28s | ETA: 2m 36s
[17:17:23] Processing file resample_157.tab: 157/1000 (15.7%) | Elapsed: 29s | ETA: 2m 36s
[17:17:23] Processing file resample_158.tab: 158/1000 (15.8%) | Elapsed: 29s | ETA: 2m 36s
[17:17:23] Processing file resample_159.tab: 159/1000 (15.9%) | Elapsed: 29s | ETA: 2m 36s
[17:17:24] Processing file resample_160.tab: 160/1000 (16.0%) | Elapsed: 29s | ETA: 2m 35s
[17:17:24] Processing file resample_161.tab: 161/1000 (16.1%) | Elapsed: 29s | ETA: 2m 35s
[17:17:24] Processing file resample_162.tab: 162/1000 (16.2%) | Elapsed: 30s | ETA: 2m 35s
[17:17:24] Processing file resample_163.tab: 163/1000 (16.3%) | Elapsed: 30s | ETA: 2m 35s
[17:17:24] Processing file resample_164.tab: 164/1000 (16.4%) | Elapsed: 30s | ETA: 2m 35s
[17:17:24] Processing file resample_165.tab: 165/1000 (16.5%) | Elapsed: 30s | ETA: 2m 34s
[17:17:25] Processing file resample_166.tab: 166/1000 (16.6%) | Elapsed: 30s | ETA: 2m 34s
[17:17:25] Processing file resample_167.tab: 167/1000 (16.7%) | Elapsed: 30s | ETA: 2m 34s
[17:17:25] Processing file resample_168.tab: 168/1000 (16.8%) | Elapsed: 31s | ETA: 2m 34s
[17:17:25] Processing file resample_169.tab: 169/1000 (16.9%) | Elapsed: 31s | ETA: 2m 34s
[17:17:25] Processing file resample_170.tab: 170/1000 (17.0%) | Elapsed: 31s | ETA: 2m 34s
[17:17:26] Processing file resample_171.tab: 171/1000 (17.1%) | Elapsed: 31s | ETA: 2m 33s
[17:17:26] Processing file resample_172.tab: 172/1000 (17.2%) | Elapsed: 31s | ETA: 2m 33s
[17:17:26] Processing file resample_173.tab: 173/1000 (17.3%) | Elapsed: 32s | ETA: 2m 33s
[17:17:26] Processing file resample_174.tab: 174/1000 (17.4%) | Elapsed: 32s | ETA: 2m 33s
[17:17:26] Processing file resample_175.tab: 175/1000 (17.5%) | Elapsed: 32s | ETA: 2m 33s
[17:17:26] Processing file resample_176.tab: 176/1000 (17.6%) | Elapsed: 32s | ETA: 2m 32s
[17:17:27] Processing file resample_177.tab: 177/1000 (17.7%) | Elapsed: 32s | ETA: 2m 32s
[17:17:27] Processing file resample_178.tab: 178/1000 (17.8%) | Elapsed: 33s | ETA: 2m 32s
[17:17:27] Processing file resample_179.tab: 179/1000 (17.9%) | Elapsed: 33s | ETA: 2m 32s
[17:17:27] Processing file resample_180.tab: 180/1000 (18.0%) | Elapsed: 33s | ETA: 2m 32s
[17:17:27] Processing file resample_181.tab: 181/1000 (18.1%) | Elapsed: 33s | ETA: 2m 31s
[17:17:28] Processing file resample_182.tab: 182/1000 (18.2%) | Elapsed: 33s | ETA: 2m 31s
[17:17:28] Processing file resample_183.tab: 183/1000 (18.3%) | Elapsed: 33s | ETA: 2m 31s
[17:17:28] Processing file resample_184.tab: 184/1000 (18.4%) | Elapsed: 34s | ETA: 2m 31s
[17:17:28] Processing file resample_185.tab: 185/1000 (18.5%) | Elapsed: 34s | ETA: 2m 31s
[17:17:28] Processing file resample_186.tab: 186/1000 (18.6%) | Elapsed: 34s | ETA: 2m 30s
[17:17:29] Processing file resample_187.tab: 187/1000 (18.7%) | Elapsed: 34s | ETA: 2m 30s
[17:17:29] Processing file resample_188.tab: 188/1000 (18.8%) | Elapsed: 34s | ETA: 2m 30s
[17:17:29] Processing file resample_189.tab: 189/1000 (18.9%) | Elapsed: 35s | ETA: 2m 30s
[17:17:29] Processing file resample_190.tab: 190/1000 (19.0%) | Elapsed: 35s | ETA: 2m 30s
[17:17:29] Processing file resample_191.tab: 191/1000 (19.1%) | Elapsed: 35s | ETA: 2m 30s
[17:17:30] Processing file resample_192.tab: 192/1000 (19.2%) | Elapsed: 35s | ETA: 2m 30s
[17:17:30] Processing file resample_193.tab: 193/1000 (19.3%) | Elapsed: 36s | ETA: 2m 30s
[17:17:30] Processing file resample_194.tab: 194/1000 (19.4%) | Elapsed: 36s | ETA: 2m 30s
[17:17:30] Processing file resample_195.tab: 195/1000 (19.5%) | Elapsed: 36s | ETA: 2m 30s
[17:17:30] Processing file resample_196.tab: 196/1000 (19.6%) | Elapsed: 36s | ETA: 2m 30s
[17:17:31] Processing file resample_197.tab: 197/1000 (19.7%) | Elapsed: 36s | ETA: 2m 30s
[17:17:31] Processing file resample_198.tab: 198/1000 (19.8%) | Elapsed: 37s | ETA: 2m 29s
[17:17:31] Processing file resample_199.tab: 199/1000 (19.9%) | Elapsed: 37s | ETA: 2m 29s
[17:17:31] Processing file resample_200.tab: 200/1000 (20.0%) | Elapsed: 37s | ETA: 2m 29s
[17:17:31] Processing file resample_201.tab: 201/1000 (20.1%) | Elapsed: 37s | ETA: 2m 29s
[17:17:32] Processing file resample_202.tab: 202/1000 (20.2%) | Elapsed: 37s | ETA: 2m 29s
[17:17:32] Processing file resample_203.tab: 203/1000 (20.3%) | Elapsed: 37s | ETA: 2m 28s
[17:17:32] Processing file resample_204.tab: 204/1000 (20.4%) | Elapsed: 38s | ETA: 2m 28s
[17:17:32] Processing file resample_205.tab: 205/1000 (20.5%) | Elapsed: 38s | ETA: 2m 28s
[17:17:32] Processing file resample_206.tab: 206/1000 (20.6%) | Elapsed: 38s | ETA: 2m 28s
[17:17:33] Processing file resample_207.tab: 207/1000 (20.7%) | Elapsed: 38s | ETA: 2m 28s
[17:17:33] Processing file resample_208.tab: 208/1000 (20.8%) | Elapsed: 38s | ETA: 2m 28s
[17:17:33] Processing file resample_209.tab: 209/1000 (20.9%) | Elapsed: 39s | ETA: 2m 27s
[17:17:33] Processing file resample_210.tab: 210/1000 (21.0%) | Elapsed: 39s | ETA: 2m 27s
[17:17:33] Processing file resample_211.tab: 211/1000 (21.1%) | Elapsed: 39s | ETA: 2m 27s
[17:17:33] Processing file resample_212.tab: 212/1000 (21.2%) | Elapsed: 39s | ETA: 2m 27s
[17:17:34] Processing file resample_213.tab: 213/1000 (21.3%) | Elapsed: 39s | ETA: 2m 27s
[17:17:34] Processing file resample_214.tab: 214/1000 (21.4%) | Elapsed: 40s | ETA: 2m 26s
[17:17:34] Processing file resample_215.tab: 215/1000 (21.5%) | Elapsed: 40s | ETA: 2m 26s
[17:17:34] Processing file resample_216.tab: 216/1000 (21.6%) | Elapsed: 40s | ETA: 2m 26s
[17:17:35] Processing file resample_217.tab: 217/1000 (21.7%) | Elapsed: 40s | ETA: 2m 27s
[17:17:35] Processing file resample_218.tab: 218/1000 (21.8%) | Elapsed: 40s | ETA: 2m 26s
[17:17:35] Processing file resample_219.tab: 219/1000 (21.9%) | Elapsed: 41s | ETA: 2m 26s
[17:17:35] Processing file resample_220.tab: 220/1000 (22.0%) | Elapsed: 41s | ETA: 2m 26s
[17:17:36] Processing file resample_221.tab: 221/1000 (22.1%) | Elapsed: 41s | ETA: 2m 26s
[17:17:36] Processing file resample_222.tab: 222/1000 (22.2%) | Elapsed: 41s | ETA: 2m 26s
[17:17:36] Processing file resample_223.tab: 223/1000 (22.3%) | Elapsed: 42s | ETA: 2m 26s
[17:17:36] Processing file resample_224.tab: 224/1000 (22.4%) | Elapsed: 42s | ETA: 2m 26s
[17:17:36] Processing file resample_225.tab: 225/1000 (22.5%) | Elapsed: 42s | ETA: 2m 26s
[17:17:36] Processing file resample_226.tab: 226/1000 (22.6%) | Elapsed: 42s | ETA: 2m 26s
[17:17:37] Processing file resample_227.tab: 227/1000 (22.7%) | Elapsed: 42s | ETA: 2m 25s
[17:17:37] Processing file resample_228.tab: 228/1000 (22.8%) | Elapsed: 43s | ETA: 2m 25s
[17:17:37] Processing file resample_229.tab: 229/1000 (22.9%) | Elapsed: 43s | ETA: 2m 25s
[17:17:37] Processing file resample_230.tab: 230/1000 (23.0%) | Elapsed: 43s | ETA: 2m 25s
[17:17:37] Processing file resample_231.tab: 231/1000 (23.1%) | Elapsed: 43s | ETA: 2m 25s
[17:17:38] Processing file resample_232.tab: 232/1000 (23.2%) | Elapsed: 43s | ETA: 2m 24s
[17:17:38] Processing file resample_233.tab: 233/1000 (23.3%) | Elapsed: 43s | ETA: 2m 24s
[17:17:38] Processing file resample_234.tab: 234/1000 (23.4%) | Elapsed: 44s | ETA: 2m 24s
[17:17:38] Processing file resample_235.tab: 235/1000 (23.5%) | Elapsed: 44s | ETA: 2m 24s
[17:17:38] Processing file resample_236.tab: 236/1000 (23.6%) | Elapsed: 44s | ETA: 2m 24s
[17:17:39] Processing file resample_237.tab: 237/1000 (23.7%) | Elapsed: 44s | ETA: 2m 23s
[17:17:39] Processing file resample_238.tab: 238/1000 (23.8%) | Elapsed: 44s | ETA: 2m 23s
[17:17:39] Processing file resample_239.tab: 239/1000 (23.9%) | Elapsed: 45s | ETA: 2m 23s
[17:17:39] Processing file resample_240.tab: 240/1000 (24.0%) | Elapsed: 45s | ETA: 2m 23s
[17:17:39] Processing file resample_241.tab: 241/1000 (24.1%) | Elapsed: 45s | ETA: 2m 23s
[17:17:39] Processing file resample_242.tab: 242/1000 (24.2%) | Elapsed: 45s | ETA: 2m 22s
[17:17:40] Processing file resample_243.tab: 243/1000 (24.3%) | Elapsed: 45s | ETA: 2m 22s
[17:17:40] Processing file resample_244.tab: 244/1000 (24.4%) | Elapsed: 46s | ETA: 2m 22s
[17:17:40] Processing file resample_245.tab: 245/1000 (24.5%) | Elapsed: 46s | ETA: 2m 22s
[17:17:40] Processing file resample_246.tab: 246/1000 (24.6%) | Elapsed: 46s | ETA: 2m 22s
[17:17:40] Processing file resample_247.tab: 247/1000 (24.7%) | Elapsed: 46s | ETA: 2m 22s
[17:17:41] Processing file resample_248.tab: 248/1000 (24.8%) | Elapsed: 46s | ETA: 2m 21s
[17:17:41] Processing file resample_249.tab: 249/1000 (24.9%) | Elapsed: 46s | ETA: 2m 21s
[17:17:41] Processing file resample_250.tab: 250/1000 (25.0%) | Elapsed: 47s | ETA: 2m 21s
[17:17:41] Processing file resample_251.tab: 251/1000 (25.1%) | Elapsed: 47s | ETA: 2m 21s
[17:17:41] Processing file resample_252.tab: 252/1000 (25.2%) | Elapsed: 47s | ETA: 2m 21s
[17:17:42] Processing file resample_253.tab: 253/1000 (25.3%) | Elapsed: 47s | ETA: 2m 20s
[17:17:42] Processing file resample_254.tab: 254/1000 (25.4%) | Elapsed: 47s | ETA: 2m 20s
[17:17:42] Processing file resample_255.tab: 255/1000 (25.5%) | Elapsed: 48s | ETA: 2m 20s
[17:17:42] Processing file resample_256.tab: 256/1000 (25.6%) | Elapsed: 48s | ETA: 2m 20s
[17:17:42] Processing file resample_257.tab: 257/1000 (25.7%) | Elapsed: 48s | ETA: 2m 20s
[17:17:42] Processing file resample_258.tab: 258/1000 (25.8%) | Elapsed: 48s | ETA: 2m 19s
[17:17:43] Processing file resample_259.tab: 259/1000 (25.9%) | Elapsed: 48s | ETA: 2m 19s
[17:17:43] Processing file resample_260.tab: 260/1000 (26.0%) | Elapsed: 49s | ETA: 2m 19s
[17:17:43] Processing file resample_261.tab: 261/1000 (26.1%) | Elapsed: 49s | ETA: 2m 19s
[17:17:43] Processing file resample_262.tab: 262/1000 (26.2%) | Elapsed: 49s | ETA: 2m 19s
[17:17:43] Processing file resample_263.tab: 263/1000 (26.3%) | Elapsed: 49s | ETA: 2m 19s
[17:17:44] Processing file resample_264.tab: 264/1000 (26.4%) | Elapsed: 49s | ETA: 2m 18s
[17:17:44] Processing file resample_265.tab: 265/1000 (26.5%) | Elapsed: 50s | ETA: 2m 18s
[17:17:44] Processing file resample_266.tab: 266/1000 (26.6%) | Elapsed: 50s | ETA: 2m 18s
[17:17:44] Processing file resample_267.tab: 267/1000 (26.7%) | Elapsed: 50s | ETA: 2m 18s
[17:17:44] Processing file resample_268.tab: 268/1000 (26.8%) | Elapsed: 50s | ETA: 2m 18s
[17:17:45] Processing file resample_269.tab: 269/1000 (26.9%) | Elapsed: 50s | ETA: 2m 17s
[17:17:45] Processing file resample_270.tab: 270/1000 (27.0%) | Elapsed: 50s | ETA: 2m 17s
[17:17:45] Processing file resample_271.tab: 271/1000 (27.1%) | Elapsed: 51s | ETA: 2m 17s
[17:17:45] Processing file resample_272.tab: 272/1000 (27.2%) | Elapsed: 51s | ETA: 2m 17s
[17:17:45] Processing file resample_273.tab: 273/1000 (27.3%) | Elapsed: 51s | ETA: 2m 17s
[17:17:46] Processing file resample_274.tab: 274/1000 (27.4%) | Elapsed: 51s | ETA: 2m 17s
[17:17:46] Processing file resample_275.tab: 275/1000 (27.5%) | Elapsed: 51s | ETA: 2m 16s
[17:17:46] Processing file resample_276.tab: 276/1000 (27.6%) | Elapsed: 52s | ETA: 2m 16s
[17:17:46] Processing file resample_277.tab: 277/1000 (27.7%) | Elapsed: 52s | ETA: 2m 16s
[17:17:46] Processing file resample_278.tab: 278/1000 (27.8%) | Elapsed: 52s | ETA: 2m 16s
[17:17:46] Processing file resample_279.tab: 279/1000 (27.9%) | Elapsed: 52s | ETA: 2m 16s
[17:17:47] Processing file resample_280.tab: 280/1000 (28.0%) | Elapsed: 52s | ETA: 2m 15s
[17:17:47] Processing file resample_281.tab: 281/1000 (28.1%) | Elapsed: 53s | ETA: 2m 15s
[17:17:47] Processing file resample_282.tab: 282/1000 (28.2%) | Elapsed: 53s | ETA: 2m 15s
[17:17:47] Processing file resample_283.tab: 283/1000 (28.3%) | Elapsed: 53s | ETA: 2m 15s
[17:17:47] Processing file resample_284.tab: 284/1000 (28.4%) | Elapsed: 53s | ETA: 2m 15s
[17:17:48] Processing file resample_285.tab: 285/1000 (28.5%) | Elapsed: 53s | ETA: 2m 14s
[17:17:48] Processing file resample_286.tab: 286/1000 (28.6%) | Elapsed: 53s | ETA: 2m 14s
[17:17:48] Processing file resample_287.tab: 287/1000 (28.7%) | Elapsed: 54s | ETA: 2m 14s
[17:17:48] Processing file resample_288.tab: 288/1000 (28.8%) | Elapsed: 54s | ETA: 2m 14s
[17:17:48] Processing file resample_289.tab: 289/1000 (28.9%) | Elapsed: 54s | ETA: 2m 14s
[17:17:49] Processing file resample_290.tab: 290/1000 (29.0%) | Elapsed: 54s | ETA: 2m 13s
[17:17:49] Processing file resample_291.tab: 291/1000 (29.1%) | Elapsed: 54s | ETA: 2m 13s
[17:17:49] Processing file resample_292.tab: 292/1000 (29.2%) | Elapsed: 55s | ETA: 2m 13s
[17:17:49] Processing file resample_293.tab: 293/1000 (29.3%) | Elapsed: 55s | ETA: 2m 13s
[17:17:49] Processing file resample_294.tab: 294/1000 (29.4%) | Elapsed: 55s | ETA: 2m 13s
[17:17:50] Processing file resample_295.tab: 295/1000 (29.5%) | Elapsed: 55s | ETA: 2m 13s
[17:17:50] Processing file resample_296.tab: 296/1000 (29.6%) | Elapsed: 55s | ETA: 2m 12s
[17:17:50] Processing file resample_297.tab: 297/1000 (29.7%) | Elapsed: 56s | ETA: 2m 12s
[17:17:50] Processing file resample_298.tab: 298/1000 (29.8%) | Elapsed: 56s | ETA: 2m 12s
[17:17:50] Processing file resample_299.tab: 299/1000 (29.9%) | Elapsed: 56s | ETA: 2m 12s
[17:17:51] Processing file resample_300.tab: 300/1000 (30.0%) | Elapsed: 56s | ETA: 2m 12s
[17:17:51] Processing file resample_301.tab: 301/1000 (30.1%) | Elapsed: 57s | ETA: 2m 12s
[17:17:51] Processing file resample_302.tab: 302/1000 (30.2%) | Elapsed: 57s | ETA: 2m 12s
[17:17:51] Processing file resample_303.tab: 303/1000 (30.3%) | Elapsed: 57s | ETA: 2m 12s
[17:17:51] Processing file resample_304.tab: 304/1000 (30.4%) | Elapsed: 57s | ETA: 2m 11s
[17:17:52] Processing file resample_305.tab: 305/1000 (30.5%) | Elapsed: 57s | ETA: 2m 11s
[17:17:52] Processing file resample_306.tab: 306/1000 (30.6%) | Elapsed: 57s | ETA: 2m 11s
[17:17:52] Processing file resample_307.tab: 307/1000 (30.7%) | Elapsed: 58s | ETA: 2m 11s
[17:17:52] Processing file resample_308.tab: 308/1000 (30.8%) | Elapsed: 58s | ETA: 2m 11s
[17:17:52] Processing file resample_309.tab: 309/1000 (30.9%) | Elapsed: 58s | ETA: 2m 10s
[17:17:53] Processing file resample_310.tab: 310/1000 (31.0%) | Elapsed: 58s | ETA: 2m 10s
[17:17:53] Processing file resample_311.tab: 311/1000 (31.1%) | Elapsed: 58s | ETA: 2m 10s
[17:17:53] Processing file resample_312.tab: 312/1000 (31.2%) | Elapsed: 59s | ETA: 2m 10s
[17:17:53] Processing file resample_313.tab: 313/1000 (31.3%) | Elapsed: 59s | ETA: 2m 10s
[17:17:53] Processing file resample_314.tab: 314/1000 (31.4%) | Elapsed: 59s | ETA: 2m 10s
[17:17:54] Processing file resample_315.tab: 315/1000 (31.5%) | Elapsed: 59s | ETA: 2m 9s
[17:17:54] Processing file resample_316.tab: 316/1000 (31.6%) | Elapsed: 59s | ETA: 2m 9s
[17:17:54] Processing file resample_317.tab: 317/1000 (31.7%) | Elapsed: 1m 0s | ETA: 2m 9s
[17:17:54] Processing file resample_318.tab: 318/1000 (31.8%) | Elapsed: 1m 0s | ETA: 2m 9s
[17:17:54] Processing file resample_319.tab: 319/1000 (31.9%) | Elapsed: 1m 0s | ETA: 2m 9s
[17:17:54] Processing file resample_320.tab: 320/1000 (32.0%) | Elapsed: 1m 0s | ETA: 2m 8s
[17:17:55] Processing file resample_321.tab: 321/1000 (32.1%) | Elapsed: 1m 0s | ETA: 2m 8s
[17:17:55] Processing file resample_322.tab: 322/1000 (32.2%) | Elapsed: 1m 1s | ETA: 2m 8s
[17:17:55] Processing file resample_323.tab: 323/1000 (32.3%) | Elapsed: 1m 1s | ETA: 2m 8s
[17:17:55] Processing file resample_324.tab: 324/1000 (32.4%) | Elapsed: 1m 1s | ETA: 2m 8s
[17:17:55] Processing file resample_325.tab: 325/1000 (32.5%) | Elapsed: 1m 1s | ETA: 2m 7s
[17:17:56] Processing file resample_326.tab: 326/1000 (32.6%) | Elapsed: 1m 1s | ETA: 2m 7s
[17:17:56] Processing file resample_327.tab: 327/1000 (32.7%) | Elapsed: 1m 2s | ETA: 2m 7s
[17:17:56] Processing file resample_328.tab: 328/1000 (32.8%) | Elapsed: 1m 2s | ETA: 2m 7s
[17:17:56] Processing file resample_329.tab: 329/1000 (32.9%) | Elapsed: 1m 2s | ETA: 2m 7s
[17:17:56] Processing file resample_330.tab: 330/1000 (33.0%) | Elapsed: 1m 2s | ETA: 2m 7s
[17:17:57] Processing file resample_331.tab: 331/1000 (33.1%) | Elapsed: 1m 2s | ETA: 2m 6s
[17:17:57] Processing file resample_332.tab: 332/1000 (33.2%) | Elapsed: 1m 2s | ETA: 2m 6s
[17:17:57] Processing file resample_333.tab: 333/1000 (33.3%) | Elapsed: 1m 3s | ETA: 2m 6s
[17:17:57] Processing file resample_334.tab: 334/1000 (33.4%) | Elapsed: 1m 3s | ETA: 2m 6s
[17:17:57] Processing file resample_335.tab: 335/1000 (33.5%) | Elapsed: 1m 3s | ETA: 2m 6s
[17:17:58] Processing file resample_336.tab: 336/1000 (33.6%) | Elapsed: 1m 3s | ETA: 2m 5s
[17:17:58] Processing file resample_337.tab: 337/1000 (33.7%) | Elapsed: 1m 3s | ETA: 2m 5s
